,Name1,Name2,index,score,pdockQ1,pdockQ2,pdockQ3,meanDock,PPV1,PPV2,PPV3,RMSD_12,RMSD_13,RMSD_23
8092,AAC71266.1 deoxyribose-phosphate aldolase [Mycoplasmoides genitalium G37],AAC71599.1 thiamine biosynthesis/tRNA modification protein ThiI [Mycoplasmoides genitalium G37],49821,1611.034738092108,0.53997485630523734,0.57688266433040092,0.60478139057926383,0.57387963707163403,0.90952562000000003,0.92420274000000002,0.94001920000000005,6.8284792660632467,9.2850809476722134,5.9911164760158195
8661,"AAC71481.1 lipoprotein, putative [Mycoplasmoides genitalium G37]","AAC71639.1 phosphate ABC transporter, permease protein PstA [Mycoplasmoides genitalium G37]",106559,1600.9179200340002,0.53692194385015557,0.41441060906387256,0.59513396300103871,0.5154888386383556,0.90952562000000003,0.87116417000000002,0.93172991000000005,4.2353621566682467,7.2646325931100924,8.0404651460670955
1624,AAC71425.1 Ser/Thr protein phosphatase family protein [Mycoplasmoides genitalium G37],AAC71593.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],78894,1598.516677515885,0.42546695200655871,0.43702704312743118,0.44082435523294139,0.43443945012231039,0.87116417000000002,0.87822060999999996,0.87822060999999996,0.43651525106778621,0.51155443723572258,0.34480226479393405
1790,AAC71320.1 thioredoxin-disulfide reductase [Mycoplasmoides genitalium G37],AAC71527.1 chaperone protein DnaK [Mycoplasmoides genitalium G37],85744,1588.0630513434023,0.68812300935301052,0.67958306676620206,0.59303634846777775,0.65358080819566344,0.98128026999999995,0.98128026999999995,0.93172991000000005,9.3755818216219104,14.691074042406576,12.846383052272877
7680,"AAC71396.1 DNA-directed RNA polymerase, alpha subunit [Mycoplasmoides genitalium G37]","AAC71565.2 DNA-directed RNA polymerase, beta' subunit [Mycoplasmoides genitalium G37]",109508,1564.7256208924628,0.39132024243417529,0.45570690937087877,0.43547176100375379,0.42749963760293591,0.86040801,0.88570037000000001,0.87822060999999996,0.35789837457279816,0.28171750245308225,4.6964081978816559
1403,AAC71245.1 DJ-1/PfpI family protein [Mycoplasmoides genitalium G37],AAC71488.1 leucyl-tRNA synthetase [Mycoplasmoides genitalium G37],90711,1557.7796661068226,0.34253195299211525,0.47393601038321836,0.45050856788814508,0.42232551042115957,0.83367787000000004,0.88570037000000001,0.88570037000000001,1.900597715612095,1.0246927108567765,0.72271026022690121
1439,AAC71490.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],AAC71615.2 expressed protein of unknown function [Mycoplasmoides genitalium G37],14677,1552.9828830275419,0.42563172258588416,0.30494534556147501,0.47908088346224903,0.40321931720320275,0.87116417000000002,0.81190227999999998,0.89195530000000001,0.29873689974605805,0.25317346189932149,3.1670266993899583
8996,"AAC71450.1 ribonucleoside-diphosphate reductase, beta chain [Mycoplasmoides genitalium G37]",AAC71451.1 nrdI protein [Mycoplasmoides genitalium G37],31341,1538.3189776515233,0.55809329320110468,0.40992913614903431,0.52382676461579902,0.49728306465531263,0.91629945999999995,0.87116417000000002,0.90952562000000003,24.089022146463286,1.9181091900156735,6.4706146023927333
699,AAC71468.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],AAC71553.1 GTP-binding protein engA [Mycoplasmoides genitalium G37],58375,1536.1484119596007,0.53720598203517189,0.5992743394940655,0.57238960854212129,0.56962331002378619,0.90952562000000003,0.93172991000000005,0.92420274000000002,11.282796745349369,5.8122690086900253,9.4984582043001993
6985,"AAC71525.1 metal ion ABC transporter, ATP-binding protein, putative [Mycoplasmoides genitalium G37]","AAC71526.2 metal ion ABC transporter, ATP binding protein, putative [Mycoplasmoides genitalium G37]",52873,1528.2733680026784,0.32295679857593063,0.46953828468043862,0.43572991686615503,0.40940833337417476,0.82238224000000004,0.88570037000000001,0.87822060999999996,1.0814453896990344,0.88863856422802145,0.54866686588804026
5140,"AAC71231.1 ABC transporter, ATP-binding/permease protein [Mycoplasmoides genitalium G37]","AAC71618.1 ABC transporter, ATP-binding/permease protein [Mycoplasmoides genitalium G37]",102754,1524.6120697810891,0.44964146861528337,0.42999422037433815,0.44816465286681478,0.44260011395214544,0.88570037000000001,0.87822060999999996,0.88570037000000001,1.3666095627588772,1.4640293690987936,1.0519414835716354
332,"AAC71225.1 deoxyribonuclease, TatD family, putative [Mycoplasmoides genitalium G37]","AAC71289.1 ATPase, P-type (transporting), HAD superfamily, subfamily IC [Mycoplasmoides genitalium G37]",98920,1519.740150832195,0.4428128997181377,0.44533671395780283,0.56040981059915229,0.48285314142503094,0.87822060999999996,0.87822060999999996,0.91629945999999995,8.111098667303402,5.4389684480378477,3.3546541733452773
7284,"AAC71223.1 DNA polymerase III delta prime subunit, putative [Mycoplasmoides genitalium G37]","AAC71537.1 DNA polymerase III, delta subunit, putative [Mycoplasmoides genitalium G37]",40566,1511.2687435236635,0.42065385784603787,0.43166296990316605,0.42299077097385679,0.4251025329076869,0.87116417000000002,0.87822060999999996,0.87116417000000002,1.114760690398459,0.27461626637128056,1.5168251557866337
6987,AAC71229.2 methylenetetrahydrofolate dehydrogenase/methylenetetrahydrofolate cyclohydrolase [Mycoplasmoides genitalium G37],AAC71527.1 chaperone protein DnaK [Mycoplasmoides genitalium G37],82114,1499.5383918499388,0.41487298801895706,0.51392364617767949,0.47507933782947659,0.46795865734203773,0.87116417000000002,0.90043139000000005,0.88570037000000001,10.389875187343012,1.3483735172694744,10.92338715570075
6726,"AAC71638.1 phosphate ABC transporter, ATP-binding protein [Mycoplasmoides genitalium G37]","AAC71639.1 phosphate ABC transporter, permease protein PstA [Mycoplasmoides genitalium G37]",91098,1492.0603821070392,0.42306386045583227,0.42488629882125167,0.43338626848517336,0.42711214258741909,0.87116417000000002,0.87116417000000002,0.87822060999999996,1.1926515257232346,1.7526607003920431,0.44357082470006182
5777,"AAC71291.1 excinuclease ABC, B subunit [Mycoplasmoides genitalium G37]",AAC71602.1 threonyl-tRNA synthetase [Mycoplasmoides genitalium G37],101930,1489.4870168195862,0.41354280112310848,0.507117334347569,0.56727296624584012,0.49597770057217255,0.87116417000000002,0.90043139000000005,0.92420274000000002,3.9155595823353258,6.872473773972116,8.9925390533432772
9342,"AAC71290.1 preprotein translocase, SecA subunit [Mycoplasmoides genitalium G37]","AAC71388.1 preprotein translocase, SecY subunit [Mycoplasmoides genitalium G37]",103653,1486.9944429701291,0.45596578371581242,0.40885580711558789,0.4145585904922226,0.42646006044120766,0.88570037000000001,0.87116417000000002,0.87116417000000002,2.5952268301592554,1.7374627704370371,0.83352607130026468
8399,AAC71284.1 transketolase [Mycoplasmoides genitalium G37],"AAC71630.1 ATP synthase F1, delta subunit [Mycoplasmoides genitalium G37]",77849,1478.9052820201846,0.5232232876589874,0.14776608457375801,0.48299544646788967,0.38466160623354501,0.90952562000000003,0.71391784000000003,0.89195530000000001,3.7985850709427207,0.51029088401577805,3.4011002413920384
7811,AAC71245.1 DJ-1/PfpI family protein [Mycoplasmoides genitalium G37],AAC71257.1 phosphocarrier protein HPr [Mycoplasmoides genitalium G37],4380,1478.8394603877564,0.43035164023750527,0.44107324534939679,0.40841041788282417,0.42661176782324201,0.87822060999999996,0.87822060999999996,0.87116417000000002,0.80873623168227438,0.79969873930660373,1.2651636164743278
4220,AAC71428.1 signal peptidase II [Mycoplasmoides genitalium G37],"AAC71573.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",32926,1477.3715198706675,0.42521575821399421,0.48397641904727762,0.41811547370787411,0.44243588365638198,0.87116417000000002,0.89195530000000001,0.87116417000000002,2.7072898705475374,1.5320055882064514,5.086892411875926
6879,AAC71221.1 seryl-tRNA synthetase [Mycoplasmoides genitalium G37],AAC71602.1 threonyl-tRNA synthetase [Mycoplasmoides genitalium G37],90898,1477.0256896686642,0.65011894712481211,0.62763315082983173,0.063128419185303361,0.44696017237998248,0.96322523999999998,0.95333044,0.63555448999999997,0.33081133791443457,28.011131534038128,27.458835523966229
31,AAC71302.1 tRNA(Ile)-lysidine synthetase [Mycoplasmoides genitalium G37],AAC71361.1 ribosome-binding factor A [Mycoplasmoides genitalium G37],17269,1476.1874603350898,0.44840252655813234,0.40138911923453946,0.37113319404816253,0.40697494661361144,0.88570037000000001,0.87116417000000002,0.85453785000000004,0.50973743252707815,0.9276056947257123,0.7130940500399876
7287,"AAC71259.1 spermidine/putrescine ABC transporter, permease protein, putative [Mycoplasmoides genitalium G37]","AAC71407.1 ABC transporter, permease protein [Mycoplasmoides genitalium G37]",50739,1474.9232218464842,0.43835783287500962,0.40615316919369243,0.41465689443709103,0.41972263216859768,0.87822060999999996,0.87116417000000002,0.87116417000000002,0.5983976661626309,0.59728379294395295,1.3467086524086174
7332,AAC71322.1 ribonuclease R [Mycoplasmoides genitalium G37],AAC71527.1 chaperone protein DnaK [Mycoplasmoides genitalium G37],104606,1469.6271569609758,0.63515755814668795,0.65675971525280152,0.58833905045794577,0.62675210795247838,0.96322523999999998,0.98128026999999995,0.93172991000000005,17.286401757370022,9.0101038036769339,10.835921225755735
8172,AAC71249.1 glycerol uptake facilitator [Mycoplasmoides genitalium G37],AAC71386.1 ribosomal protein S5 [Mycoplasmoides genitalium G37],27476,1468.4930507984905,0.43624304813836073,0.38302709602022694,0.4126474156400734,0.41063918659955373,0.87822060999999996,0.85453785000000004,0.87116417000000002,0.71530307944337013,0.37063664613408642,0.80251051944202545
2052,"AAC71327.2 serine/threonine protein kinase, putative [Mycoplasmoides genitalium G37]",AAC71625.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],89034,1466.1412219367214,0.3805760715867092,0.40749452757012833,0.51365754081158965,0.43390937998947576,0.85453785000000004,0.87116417000000002,0.90043139000000005,4.364785919984441,1.80245284851387,5.3086042073132766
4270,"AAC71510.1 phosphonate ABC transporter, substrate binding protein (P37), putative [Mycoplasmoides genitalium G37]","AAC71512.1 phosphonate ABC transporter, permease protein (P69), putative [Mycoplasmoides genitalium G37]",85851,1463.8900162045925,0.47146389111006803,0.43969990554788674,0.48056633955859557,0.46391004540551678,0.88570037000000001,0.87822060999999996,0.89195530000000001,4.6056285579730325,2.9053617821605493,2.1726186870237711
8406,"AAC71297.1 oligopeptide ABC transporter, ATP-binding protein [Mycoplasmoides genitalium G37]","AAC71481.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",100115,1463.6514595844949,0.45676067646996316,0.42492126089689286,0.43344292323408079,0.43837495353364564,0.88570037000000001,0.87116417000000002,0.87822060999999996,2.5601452531642774,1.1243842884912647,3.5312348733436831
4969,AAC71505.1 prolyl-tRNA synthetase [Mycoplasmoides genitalium G37],AAC71602.1 threonyl-tRNA synthetase [Mycoplasmoides genitalium G37],94830,1462.3629757908391,0.02512419953667577,0.59888098254950728,0.60311444417217797,0.40903987541945369,0.55890174000000004,0.93172991000000005,0.94001920000000005,11.775144330883734,11.429785431191323,0.79106787805846923
5860,AAC71254.1 glycerol kinase [Mycoplasmoides genitalium G37],AAC71485.1 Cof-like hydrolase [Mycoplasmoides genitalium G37],75213,1456.4526067033339,0.56428903188801793,0.5076110026192544,0.46122488247051718,0.51104163899259658,0.91629945999999995,0.90043139000000005,0.88570037000000001,6.1897528726713524,4.6343413149211816,8.8652054375327083
7732,AAC71600.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],"AAC72489.1 ABC transporter, ATP-binding protein [Mycoplasmoides genitalium G37]",43072,1450.4484237336103,0.47738753144790108,0.26248953069948705,0.42486062419967702,0.38824589544902172,0.88570037000000001,0.78549007000000004,0.87116417000000002,1.5091446258860921,0.48678863457814658,0.9414671905540688
859,"AAC71277.1 glycosyl transferase, group 2 family protein [Mycoplasmoides genitalium G37]",AAC71284.1 transketolase [Mycoplasmoides genitalium G37],88434,1449.2191102514787,0.45357555382191539,0.33285790385883524,0.45184504884327176,0.41275950217467411,0.88570037000000001,0.83367787000000004,0.88570037000000001,1.0046760683508134,0.81978738825521846,1.4872207247310727
2994,"AAC71404.1 lipoprotein, putative [Mycoplasmoides genitalium G37]","AAC71561.1 aminotransferase, class V [Mycoplasmoides genitalium G37]",97768,1448.0999430649906,0.62009027804756467,0.43001929375905001,0.62256227822029331,0.5575572833423027,0.94001920000000005,0.87822060999999996,0.94001920000000005,10.316055271680641,7.0883349281728929,8.6683700725039117
3615,"AAC71339.1 ABC transporter, permease protein [Mycoplasmoides genitalium G37]","AAC72487.1 ABC transporter, ATP-binding protein [Mycoplasmoides genitalium G37]",51270,1446.1770072473439,0.40764023018517392,0.4163025243201125,0.40813113370757215,0.41069129607095284,0.87116417000000002,0.87116417000000002,0.87116417000000002,0.30313283862921719,0.19693844269664806,0.40242459776051376
5835,"AAC71388.1 preprotein translocase, SecY subunit [Mycoplasmoides genitalium G37]",ABC59632.1 Hypothetical protein MG_476 [Mycoplasmoides genitalium G37],40817,1399.4893266046415,0.39970555657773033,0.42008006448695445,0.38540859536140498,0.40173140547536329,0.86040801,0.87116417000000002,0.86040801,0.27270450772875104,0.45894419319206037,0.54641154639195166
3400,AAC71267.1 pyrimidine-nucleoside phosphorylase [Mycoplasmoides genitalium G37],"AAC71427.1 pseudouridine synthase, RluA family [Mycoplasmoides genitalium G37]",66869,1375.9176202470785,0.37346470802164405,0.41421762311812604,0.54131733366246892,0.44299988826741304,0.85453785000000004,0.87116417000000002,0.91629945999999995,6.0586285675721658,7.8619454772081649,2.928460881071846
9207,AAC71324.2 peptide deformylase [Mycoplasmoides genitalium G37],ABC59633.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],5045,1375.5908427145771,0.41324609796456135,0.37805422274177691,0.41717904686069873,0.40282645585567894,0.87116417000000002,0.85453785000000004,0.87116417000000002,0.36629998746521675,0.56615285045613417,0.87929411270318547
6846,AAC71226.1 DNA primase-related protein [Mycoplasmoides genitalium G37],AAC71361.1 ribosome-binding factor A [Mycoplasmoides genitalium G37],8826,1374.3014757024944,0.39104833496078834,0.41682791268995723,0.40744811842238887,0.40510812202437813,0.86040801,0.87116417000000002,0.87116417000000002,2.0247464375701316,1.9978955859176573,0.18394178519432033
5013,AAC71635.1 enolase [Mycoplasmoides genitalium G37],"AAC72459.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",67082,1371.1335380290454,0.36779907742360585,0.42209712518489578,0.52280227611494712,0.43756615957448292,0.85453785000000004,0.87116417000000002,0.90043139000000005,3.0786154440826969,4.7579927327041274,3.0312661262052263
8200,AAC71245.1 DJ-1/PfpI family protein [Mycoplasmoides genitalium G37],"AAC71472.1 RNA methyltransferase, TrmH family, group 3 [Mycoplasmoides genitalium G37]",21145,1370.7118971240814,0.45826611134744788,0.42669355690935951,0.41968108381416314,0.43488025069032349,0.88570037000000001,0.87822060999999996,0.87116417000000002,9.3659288519895814,9.4173259695550584,0.51576531847927642
1086,AAC71620.2 chaperonin GroEL [Mycoplasmoides genitalium G37],AAC71635.1 enolase [Mycoplasmoides genitalium G37],92263,1369.3834867429891,0.43090603102018105,0.5500638946277524,0.67766680325545525,0.55287890963446296,0.87822060999999996,0.91629945999999995,0.98128026999999995,5.61455277290254,25.828688271623964,24.472141476319887
1268,"AAC71269.1 phosphoglucomutase/phosphomannomutase, putative [Mycoplasmoides genitalium G37]",AAC71635.1 enolase [Mycoplasmoides genitalium G37],92651,1367.1551910713358,0.59368269478900082,0.5072032291875489,0.44726151501957878,0.5160491463320428,0.93172991000000005,0.90043139000000005,0.88570037000000001,6.1258346998211266,7.5517999292457887,9.6286601399740643
9061,AAC71553.1 GTP-binding protein engA [Mycoplasmoides genitalium G37],AAC71595.1 fatty acid/phospholipid synthesis protein PlsX [Mycoplasmoides genitalium G37],72750,1359.0078378274775,0.60217347315461345,0.50452351627509284,0.30846994171970232,0.47172231038313622,0.94001920000000005,0.90043139000000005,0.81190227999999998,7.2326364914660921,8.513324000209785,5.0158093620986151
